merchant_id,arrivals,rank,merchant_pct,cumulative_share_pct
8535707563917726487,435001,34,0.8395061728395061,8.474771404525923
17308145041682985487,432176,35,0.8641975308641975,8.657361673198384
7070758469280623136,419202,36,0.8888888888888888,8.834470549693222
12892436579689654764,417170,37,0.9135802469135803,9.010720925424616
18398233892475606387,416409,38,0.9382716049382716,9.18664978586025
12427187962748533912,415864,39,0.962962962962963,9.362348388955297
8115092018192294927,415813,40,0.9876543209876543,9.53802544503315
4967749041396254646,403967,41,1.0123456790123457,9.708697678254818
4357009638893368166,402153,42,1.037037037037037,9.87860351364928
8294005840626238772,400387,43,1.0617283950617284,10.047763230762124
3919706408171450060,397157,44,1.0864197530864197,10.215558303452761
17335314439022161674,397003,45,1.1111111111111112,10.383288312601287
11026270895530901246,393763,46,1.1358024691358024,10.549649452422273
13661164682518132450,385217,47,1.1604938271604939,10.712399988146606
1044414121603489265,381722,48,1.1851851851851851,10.873673919457435
1089268615971440420,375726,49,1.2098765432098766,11.03241459753125
13025332856920718011,371632,50,1.2345679012345678,11.189425599362181
3073084892947547555,371297,51,1.2592592592592593,11.346295066864492
12607637878696692922,370632,52,1.2839506172839505,11.502883578162232
3367590683007282116,369276,53,1.308641975308642,11.658899192296964
11352886450683699681,359446,54,1.3333333333333335,11.810761724490424
18158319783937799294,358276,55,1.3580246913580247,11.962129942760052
9049131076760388641,357788,56,1.3827160493827162,12.113291985649484
3185769835457804549,354976,57,1.4074074074074074,12.263265985159581
3544906457469090724,343991,58,1.432098765432099,12.408598926162572
13007675671192154160,334988,59,1.4567901234567902,12.550128184895243
7404104482124962021,334570,60,1.4814814814814816,12.691480842585037
8737578882545148864,333530,61,1.5061728395061729,12.832394110120315
13638296054775294213,333142,62,1.5308641975308643,12.973143451328713
792948610188460832,332847,63,1.5555555555555556,13.113768157829822
11868399056069171291,330704,64,1.580246913580247,13.253487467118303
899344669160747087,329035,65,1.6049382716049383,13.392501639706882
13919360363866306434,326314,66,1.6296296296296295,13.530366215554654
17320578396200520611,326042,67,1.654320987654321,13.668115873977394
11748249215059840037,323427,68,1.6790123456790123,13.804760719655839
14289524418562489239,320172,69,1.7037037037037037,13.94003035864875
3767497188360521657,319034,70,1.728395061728395,14.074819203414886
5813885758390920191,318011,71,1.7530864197530864,14.209175840365567
1174864632127668047,317013,72,1.7777777777777777,14.343110831764125
60157347616057747,316217,73,1.8024691358024691,14.476709520698265
14086646644560639780,312973,74,1.8271604938271606,14.60893765034273
11695056302074598901,312123,75,1.8518518518518516,14.74080666303398
201196110446758358,312118,76,1.876543209876543,14.872673563272567
2497960405195532947,310028,77,1.9012345679012346,15.003657458296784
6226465742239338139,308695,78,1.925925925925926,15.134078173440255
5150796700583149746,307742,79,1.950617283950617,15.264096255105597
8710575287957091461,306159,80,1.9753086419753085,15.393445534256896
11235655086829131164,304249,81,2.0,15.521987856489803
6192783624938738101,302154,82,2.0246913580246915,15.64964506105567
1525394618655921167,301526,83,2.0493827160493825,15.777036941566694
16392039821695783189,298521,84,2.074074074074074,15.90315923802548
17745942643379953547,294085,85,2.0987654320987654,16.02740736647903
1530677592161485957,290784,86,2.123456790123457,16.150260853682514
11514909584311869093,287409,87,2.148148148148148,16.271688435336475
7916049434673327205,284147,88,2.1728395061728394,16.39173785287117
1533592323736227539,283265,89,2.197530864197531,16.51141463375559
4734812782077179140,282995,90,2.2222222222222223,16.630977342196047
2074650590081196933,282851,91,2.246913580246914,16.750479211999725
3390804771088613639,280941,92,2.271604938271605,16.86917412488501
2446113074594559813,276742,93,2.2962962962962963,16.98609500002142
8544016038755075487,275066,94,2.3209876543209877,17.102307781024205
4895496217411746528,274602,95,2.345679012345679,17.218324526419586
10119819413464752865,272257,96,2.3703703703703702,17.33335053151464
8358735911892983608,267822,97,2.3950617283950617,17.446502791094982
12752563665704875895,264827,98,2.419753086419753,17.558389691528422
8711014414013598038,264649,99,2.4444444444444446,17.670201388646955
4956983814773298643,261352,100,2.4691358024691357,17.780620134477555
9850084250199823008,260338,101,2.493827160493827,17.890610474907497
514312951645826253,258016,102,2.5185185185185186,17.999619792319372
7255144073151931074,257903,103,2.54320987654321,18.108581368300992
8698289430101812554,257839,104,2.567901234567901,18.217515904888494
14576705241104780109,257693,105,2.5925925925925926,18.326388757858144
11941578220081506094,256934,106,2.617283950617284,18.434940940513105
5027189131332997544,255779,107,2.6419753086419755,18.54300514660223
3097916663522723398,251948,108,2.666666666666667,18.649450791458698
251500567624011424,251862,109,2.691358024691358,18.75586010212931
14823937737883895778,250665,110,2.7160493827160495,18.861763691631698
17507887508062936364,250514,111,2.740740740740741,18.96760348506357
6645243141915034925,247417,112,2.7654320987654324,19.072134825314148
11760288147177365391,246985,113,2.7901234567901234,19.17648364965439
9718544453005311134,246140,114,2.814814814814815,19.280475469494085
12842162141773708906,246138,115,2.8395061728395063,19.38446644435271
2041619989655102155,245787,116,2.864197530864198,19.48830912503419
1026619966853896168,244037,117,2.888888888888889,19.591412447282583
6369361509003410393,243386,118,2.9135802469135803,19.69424072819387
12355998556591204453,242980,119,2.9382716049382718,19.796897477948676
14271809899705747587,242629,120,2.9629629629629632,19.89940593352634
10224984545800034529,239549,121,2.9876543209876543,20.000613118261768
7735755989960105337,238596,122,3.0123456790123457,20.101417669519066
5801947797658934429,233755,123,3.037037037037037,20.200176944105188
11565205257509903387,233600,124,3.0617283950617287,20.298870732658663
6928791791982190400,232860,125,3.0864197530864197,20.397251878217578
18397954736786341657,232246,126,3.111111111111111,20.495373614589113
18120977088961394567,230366,127,3.1358024691358026,20.59270106875825
15565043764656896551,230330,128,3.160493827160494,20.69001331326819
9478479788045722107,230011,129,3.185185185185185,20.78719078329804
13232994534050515710,229774,130,3.2098765432098766,20.884268123071525
8052215175419513614,229480,131,3.234567901234568,20.981221250628256
9713628590339868194,229408,132,3.259259259259259,21.07814395886659
13428819211390176352,228925,133,3.2839506172839505,21.1748626041774
814289925624365917,228314,134,3.308641975308642,21.271323107772425
11027074685928588784,227665,135,3.3333333333333335,21.367509415011412
7577173016020921105,226953,136,3.3580246913580245,21.463394908990765
1462335374946383417,226719,137,3.382716049382716,21.559181540185353
1380410910245757256,225853,138,3.4074074074074074,21.654602294578197
15729750421415592027,225003,139,3.432098765432099,21.749663932017825
8770203394713966584,224264,140,3.45679012345679,21.844413348953427
14374593367776039881,224167,141,3.4814814814814814,21.93912178430731
15945943474840986895,223354,142,3.506172839506173,22.03348673485771
9356533413594288125,222916,143,3.530864197530864,22.12766663455457
14271542756328658339,222066,144,3.5555555555555554,22.221487417298217
7715500920111563630,221481,145,3.580246913580247,22.315061043079947
9341693167358130418,221274,146,3.6049382716049383,22.40854721332131
10592398040218688923,220960,147,3.6296296296296298,22.501900721535247
17760905166096256461,218075,148,3.6543209876543212,22.59403534456093
9376777960604083611,217382,149,3.6790123456790123,22.68587718164711
13288517110440699585,216944,150,3.7037037037037033,22.77753396787975
11398842331937133732,216478,151,3.7283950617283947,22.868993873523927
15779429886551557830,216449,152,3.753086419753086,22.960441526942642
914318224997687228,216372,153,3.7777777777777777,23.051856648590295
792210124316972385,215506,154,3.802469135802469,23.14290589343621
6065726667708648807,214683,155,3.8271604938271606,23.233607428573308
15478882455855901588,213940,156,3.851851851851852,23.323995053244243
10201030920450038199,213707,157,3.8765432098765427,23.414284237620944
1149315467172863237,213466,158,3.901234567901234,23.504471601779148
7081310419882864005,213199,159,3.9259259259259256,23.59454616096499
15043608716939579352,212853,160,3.950617283950617,23.684474538426343
2428783692014389981,211941,161,3.9753086419753085,23.774017604521433
550436787561050818,211813,162,4.0,23.86350659182827
15683539407393473628,211656,163,4.0246913580246915,23.9529292481214
12914937314476772412,210910,164,4.049382716049383,24.042036726476766
12094713305356265623,210384,165,4.074074074074074,24.130921974811674
12918211411147346842,210215,166,4.098765432098765,24.21973582224647
9252083040167623680,209794,167,4.1234567901234565,24.308371801166796
4073029575224340586,209367,168,4.148148148148148,24.39682737662945
5726303454004097918,208257,169,4.172839506172839,24.48481398760026
4294532005644380412,207688,170,4.197530864197531,24.572560201457684
7725753087074020041,207520,171,4.222222222222222,24.66023543690553
7827024612860476935,205160,172,4.246913580246914,24.746913594695048
17462718027071369036,204142,173,4.271604938271605,24.833161657121774
5449163494058897461,204123,174,4.296296296296296,24.91940169222837
17436478816847591739,204021,175,4.320987654320987,25.005598633300586
1068828798293848904,203323,176,4.345679012345679,25.091500675980626
5715814627704207754,202259,177,4.37037037037037,25.176953188733357
7430269812704340947,201583,178,4.395061728395062,25.26212009788565
5380853271638439212,201238,179,4.419753086419753,25.34714124780399
9875440702049549455,201226,180,4.444444444444445,25.43215732783593
14112880656812391488,201106,181,4.469135802469136,25.517122709003893
13264626545725384758,201006,182,4.493827160493828,25.60204584111853
8148450289227128466,200440,183,4.518518518518518,25.686729843591383
15130805363404725335,200381,184,4.54320987654321,25.771388919122778
6297797653787451342,200002,185,4.567901234567901,25.855887870742094
597814405030835960,199843,186,4.592592592592593,25.94031964636664
15153337104684362478,199543,187,4.617283950617284,26.024624674831216
8777199812410174957,199090,188,4.6419753086419755,26.108738315084263
7822030619947150763,198587,189,4.666666666666667,26.192639442599113
10709397387700641413,196394,190,4.691358024691358,26.275614048374674
7743191011823822290,196160,191,4.716049382716049,26.358489791365468
12009308458537351792,195605,192,4.7407407407407405,26.441131052110343
2498998886273384205,195329,193,4.765432098765432,26.52365570546806
16309166948892752811,194909,194,4.790123456790123,26.606002912801834
1281966588269595859,194242,195,4.814814814814815,26.688068318949966
1337478265098025296,193175,196,4.839506172839506,26.769682927699183
2230023720226084425,192828,197,4.864197530864198,26.851150932233388
1452938884974549571,192451,198,4.888888888888889,26.932459657836578
1801228404176894458,191674,199,4.913580246913581,27.013440108295477
12793343918425426701,191591,200,4.938271604938271,27.094385492040125
13111863156778580259,190933,201,4.962962962962963,27.17505287701393
9205156321248650833,190911,202,4.987654320987654,27.255710967196002
9064898260663485176,190318,203,5.012345679012346,27.336118520491894
7650978075630909520,189051,204,5.037037037037037,27.415990778282236
18089274665881418290,188774,205,5.061728395061729,27.495746006194878
1370283145525150790,188353,206,5.08641975308642,27.575323365593047
17831723262926379537,187990,207,5.111111111111112,27.654747360927672
13113572238429455153,187728,208,5.135802469135802,27.7340606637426
11135585156705206040,187463,209,5.160493827160494,27.81326200656623
16689724832645376914,186987,210,5.185185185185185,27.89226224389606
16412566795747821607,185921,211,5.209876543209877,27.97081210631751
8450986564248057383,185652,212,5.234567901234568,28.049248318785537
9986998412328070280,185282,213,5.2592592592592595,28.127528209756274
8286049641975795266,185235,214,5.283950617283951,28.205788243671954
9668454949481752216,184579,215,5.3086419753086425,28.283771123797862
6276085208442715366,183215,216,5.333333333333334,28.3611777268365
6250991995010940200,182230,217,5.3580246913580245,28.43816817669994
4577087685358346948,181637,218,5.382716049382716,28.5149080896772
7918035386514778418,181309,219,5.407407407407407,28.591509425759572
4267665841368539999,181198,220,5.432098765432099,28.668063865392757
3372751588619217113,181100,221,5.45679012345679,28.744576900953696
9668249876532010554,180978,222,5.481481481481482,28.82103839266958
12077407373853344459,180159,223,5.506172839506173,28.89715386463878
16006721243011321904,179551,224,5.530864197530865,28.973012462363805
6982708836235373993,179544,225,5.555555555555555,29.048868102655096
11169354568631754987,178243,226,5.580246913580247,29.1241740827627
11854330299547006605,177967,227,5.604938271604938,29.199363455483144
11867845318387393882,177596,228,5.62962962962963,29.27439608421578
7402191343395138380,177417,229,5.654320987654321,29.349353087142973
15668593235519658622,177167,230,5.679012345679013,29.424204467436866
8993003663495232359,176997,231,5.703703703703704,29.498984024340118
10016613828133532846,176656,232,5.728395061728396,29.573619511971554
11341872966454628866,176627,233,5.753086419753087,29.648242747377523
10631884081422245553,176595,234,5.777777777777778,29.72285246308643
12067970704492833694,176471,235,5.802469135802469,29.797409789969226
12111398040400463824,176123,236,5.827160493827161,29.871820090146468
7421172453230924604,174433,237,5.851851851851852,29.94551638132262
6256767133164788730,173461,238,5.8765432098765435,30.0188020117005
7705089196687959067,173213,239,5.901234567901235,30.091982864426157
13918692783817325770,173100,240,5.9259259259259265,30.165115975721562
10381324190987895591,173032,241,5.950617283950618,30.238220357660712
5039738352303090590,172973,242,5.9753086419753085,30.311299812658405
177888170367976315,172038,243,6.0,30.38398423900756
8946301904828104430,171094,244,6.0246913580246915,30.45626983429338
1547197165687882271,170892,245,6.049382716049383,30.5284700864915
4127266851441625345,170469,246,6.074074074074074,30.60049162519408
14950728627168794165,170249,247,6.098765432098766,30.672420215979358
7075040259575570078,170201,248,6.123456790123457,30.74432852721904
3516185002996218614,169791,249,6.148148148148149,30.816063617340117
12740010293880396568,169233,250,6.172839506172839,30.88756295774367
13051114079749319807,169212,251,6.197530864197531,30.95905342584603
9457148434137937399,169194,252,6.222222222222222,31.03053628911879
3233643711578373795,168318,253,6.246913580246914,31.101649050684475
14566551979596154413,167893,254,6.271604938271605,31.17258225377355
18220885403430180932,167450,255,6.296296296296296,31.243328293556427
2947316240112795347,167133,256,6.320987654320988,31.313940403840277
2314909133980677510,167127,257,6.345679012345679,31.38454997918093
3438054269894302180,166797,258,6.37037037037037,31.455020132645632
13634307324721523193,166147,259,6.395061728395062,31.525215667263762
5971712671193911479,166120,260,6.419753086419753,31.59539979463749
8637828558981237103,166012,261,6.444444444444445,31.665538293033634
8648384467724569304,165654,262,6.469135802469136,31.735525539818898
11284226928281385693,164420,263,6.493827160493828,31.804991433286204
15765020928385710095,163482,264,6.518518518518518,31.874061030633378
5013102382391471979,163474,265,6.5432098765432105,31.943127248056285
16728651922719873558,162755,266,6.567901234567901,32.01188969478583
5219965634437971773,162694,267,6.592592592592593,32.08062636959284
11175195301127464204,162659,268,6.617283950617284,32.149348257231196
14742551384609921753,162512,269,6.6419753086419755,32.21800803876118
4297574808016974468,162134,270,6.666666666666667,32.286508118869605
11666574367003956981,161780,271,6.691358024691358,32.354858637329286
1803286036532999394,161622,272,6.716049382716049,32.423142402284725
6700883783377362115,160614,273,6.7407407407407405,32.4910002967827
1828820743569982469,160162,274,6.765432098765432,32.55866722555968
10188673321599714082,159917,275,6.790123456790123,32.626230644156024
327363347731677990,159865,276,6.814814814814815,32.69377209324464
12707654338212766797,159571,277,6.839506172839506,32.7611893301165
14777633299342414524,159465,278,6.864197530864198,32.82856178299184
6712204734955255312,159370,279,6.888888888888889,32.895894099266535
1874760612951100879,159309,280,6.91358024691358,32.9632006436187
3761251490057115270,159193,281,6.938271604938271,33.03045817906901
12091707489989725478,158398,282,6.962962962962963,33.09737983454544
5926181442938064412,158374,283,6.987654320987654,33.16429135024907
10052133976587448420,158181,284,7.012345679012346,33.231121325279794
69897768744184246,157738,285,7.037037037037037,33.297764137004314
14999205778799194908,157253,286,7.061728395061728,33.36420204082024
12722095745287748043,156941,287,7.08641975308642,33.43050812758981
4985978841593832662,156768,288,7.111111111111111,33.49674112349714
9788270267734183223,156674,289,7.135802469135802,33.56293440529434
17459895566699051189,156131,290,7.160493827160494,33.62889827473202
14659216919905781334,156031,291,7.185185185185185,33.69481989511638
7486728390973074106,156001,292,7.209876543209877,33.76072884078475
9518291792637387080,155734,293,7.234567901234568,33.82652498148076
10665553570145908658,155227,294,7.2592592592592595,33.89210691947644
11732562044925299085,154917,295,7.28395061728395,33.95755788540683
12946099550221686508,154608,296,7.3086419753086425,34.02287830176246
7823495052405581491,154482,297,7.333333333333333,34.088145484310914
1185713951112813079,154464,298,7.3580246913580245,34.15340506202976
12947786175272532726,153940,299,7.382716049382716,34.21844325470922
2640683164610369208,153705,300,7.4074074074074066,34.283382162113384
14596581568260079719,151360,301,7.432098765432099,34.347330329217215
14057908087086959812,151348,302,7.4567901234567895,34.41127342643464
17616505856114862016,151075,303,7.481481481481482,34.47510118373651
11772670021552218921,150856,304,7.506172839506172,34.53883641561161
16713233884863090098,149333,305,7.530864197530865,34.60192819440466
11779531519928193297,149128,306,7.555555555555555,34.66493336263841
13914805447240132745,148647,307,7.580246913580247,34.72773531292568
12532245014811984564,148558,308,7.604938271604938,34.79049966155551
7148892927552114653,148330,309,7.629629629629629,34.853167682343766
1688347873886014584,147284,310,7.654320987654321,34.91539377803431
10580028674022014313,147095,311,7.679012345679012,34.97754002301407
7055663692184794598,146215,312,7.703703703703704,35.039314476324634
4200528803055410888,146161,313,7.728395061728395,35.101066115146395
15828796527525858228,146009,314,7.753086419753085,35.16275353540712
6424266189074469539,145872,315,7.777777777777778,35.2243830744648
2105944439586389750,145846,316,7.802469135802468,35.2860016287686
7235614533328654200,145757,317,7.827160493827161,35.34758258141496
3738159887349414695,145707,318,7.851851851851851,35.40914240953466
5865064558016030049,145579,319,7.8765432098765435,35.470648158866105
15003564503546344972,145434,320,7.901234567901234,35.53209264707024
15106437890954206301,144889,321,7.9259259259259265,35.59330687793379
10982231990625183151,144770,322,7.950617283950617,35.65447083242388
9206440478850978069,144362,323,7.975308641975308,35.715462410776446
11971260097750136337,144057,324,8.0,35.77632512951637
348035528546707425,143874,325,8.024691358024691,35.83711053248873
7634384308109891577,143797,326,8.049382716049383,35.89786340369003
18245007615313335576,143741,327,8.074074074074074,35.95859261542147
10745141139628233787,143703,328,8.098765432098766,36.01930577251266
13744011310514626485,143615,329,8.123456790123457,36.079981750436914
11697283572317648009,143510,330,8.148148148148149,36.1406133668552
8072559823382358584,143269,331,8.17283950617284,36.20114316305497
5763263884290408508,143111,332,8.19753086419753,36.26160620575051
4755710519365408342,142785,333,8.222222222222223,36.32193151653222
13052053596136829724,142565,334,8.246913580246913,36.38216387939663
13815030550103516700,142435,335,8.271604938271606,36.44234131849173
26029947970438437,142085,336,8.296296296296296,36.502370885900206
6802230425514364555,141494,337,8.320987654320987,36.562150761403565
15106829758804274486,141162,338,8.345679012345679,36.62179037004991
3502610015259573459,140907,339,8.37037037037037,36.68132224361029
11341293511586940716,140672,340,8.395061728395062,36.740754831895366
7828490365545720953,139924,341,8.419753086419753,36.79987139726162
10240539326931822717,139212,342,8.444444444444445,36.858687149368244
6900412970218102277,139206,343,8.469135802469136,36.91750036653166
3774026377480893030,139201,344,8.493827160493828,36.97631147124242
2212313691889595106,139113,345,8.518518518518519,37.03508539678625
6846928672683726893,139042,346,8.54320987654321,37.093829325502234
1777105713349511756,138619,347,8.567901234567902,37.15239454072267
2443559567861348911,138456,348,8.592592592592592,37.21089088998619
8038415636598711025,138424,349,8.617283950617285,37.26937371955266
18294495098242310071,137918,350,8.641975308641975,37.32764276890933
14177700005974554098,137654,351,8.666666666666668,37.38580028076524
18156185399848173344,137650,352,8.691358024691358,37.443956102659016
7882272479592672093,137417,353,8.716049382716049,37.502013484258555
15546320830784273842,137103,354,8.74074074074074,37.559938203830676
402534178652626821,137033,355,8.765432098765432,37.61783334906547
9584511743958427594,136447,356,8.790123456790123,37.67548091484782
16201917813544083224,136205,357,8.814814814814815,37.73302623792114
2739648640662889288,136181,358,8.839506172839506,37.79056142122165
15198648625184869476,136128,359,8.864197530864198,37.848074212523905
16762512067996754094,136062,360,8.88888888888889,37.90555911945098
8376251177537340720,135934,361,8.91358024691358,37.9629899475898
5982486142501088919,135798,362,8.938271604938272,38.020363317016105
17493765376121479497,135656,363,8.962962962962964,38.077676692786696
468321840226386164,135652,364,8.987654320987655,38.13498837859515
3645686373501507166,135480,365,9.012345679012345,38.1922273960319
8664303866433698568,135048,366,9.037037037037036,38.249283897558314
6050655285434469756,134603,367,9.061728395061728,38.30615239079746
742740802212843456,133867,368,9.08641975308642,38.36270993100417
4656876949851275310,133680,369,9.11111111111111,38.41918846548118
18247066621683604197,133657,370,9.135802469135802,38.47565728267592
15445554061557664275,133623,371,9.160493827160494,38.53211173519253
2126208117670954153,132860,372,9.185185185185185,38.58824382743232
11206110330698893233,132123,373,9.209876543209877,38.644064544149145
1612487071954484660,132106,374,9.234567901234568,38.699878078526915
8297151651535605917,131969,375,9.25925925925926,38.75563373170163
6046575629249237193,131738,376,9.283950617283951,38.81129178956318
1356381600848765212,131429,377,9.308641975308642,38.86681929784997
1624399725621052882,131425,378,9.333333333333334,38.922345116174625
7791317520209377427,131327,379,9.358024691358025,38.97782953042704
11917387946445121597,130642,380,9.382716049382717,39.03302453866421
6551071726471432373,130512,381,9.407407407407407,39.088164623132066
252633702436256447,130464,382,9.432098765432098,39.14328442805433
10671208064854497982,130429,383,9.45679012345679,39.198389445807926
6851541186252134373,130361,384,9.481481481481481,39.25346573420527
13065913014621676494,130306,385,9.506172839506172,39.30851878562329
4337474978777660245,130096,386,9.530864197530864,39.36348311402934
6415336132153258273,130062,387,9.555555555555555,39.418433077757264
9981476564993681341,130009,388,9.580246913580247,39.47336064948692
7181572374610005699,129636,389,9.604938271604938,39.5281306322477
195629333515994795,129583,390,9.62962962962963,39.582878223010226
4807458022700736913,129578,391,9.654320987654321,39.63762370132008
16302135511674658712,129301,392,9.679012345679013,39.69225214975224
10931101884495187065,128900,393,9.703703703703702,39.74671117948059
15820544132617228982,128428,394,9.728395061728396,39.80097079367728
16750994654127482348,128400,395,9.753086419753085,39.85521857813904
1839185886739150170,128302,396,9.777777777777779,39.90942495852854
17770537195707663531,127833,397,9.802469135802468,39.96343319085798
8492228317273898864,127665,398,9.827160493827162,40.01737044477784
554236896470146289,127571,399,9.851851851851851,40.07126798458758
8980694043971748959,126645,400,9.876543209876543,40.12477429816359
7912325707270375325,126620,401,9.901234567901234,40.17827004947626
4193996548961689334,126596,402,9.925925925925926,40.23175566101614
14263249411400127551,126529,403,9.950617283950617,40.2852129656903
14409656986751004283,126097,404,9.975308641975309,40.338487754454114
15463735162043723307,125656,405,10.0,40.391576224892795
16860729810988230195,125627,406,10.024691358024691,40.44465244310601
7071123854336165967,125088,407,10.049382716049383,40.49750093892184
16847164722196170347,124815,408,10.074074074074074,40.5502340948221
6693060920894308986,124704,409,10.098765432098764,40.60292035427319
9923292412316244055,123848,410,10.123456790123457,40.655244961827854
9193037308591785459,123578,411,10.148148148148147,40.70745549693856
6449721308963866636,123075,412,10.17283950617284,40.75945351931107
17629596538535553876,122968,413,10.19753086419753,40.81140633519654
3213514757972242018,122922,414,10.222222222222223,40.86333971651747
12492318313908252112,122868,415,10.246913580246913,40.915250283349614
626912418280031403,122675,416,10.271604938271604,40.967079309508854
12954062821892111547,122646,417,10.296296296296296,41.01889608344263
6560863522090296598,122505,418,10.320987654320987,41.07065328621122
2796518070601948136,122482,419,10.345679012345679,41.12240077169755
2697116941085629,122358,420,10.37037037037037,41.17409586835776
8243446520116518797,122193,421,10.395061728395062,41.22572125408
16344599202645922630,121995,422,10.419753086419753,41.27726298667667
15213445507447489607,121982,423,10.444444444444445,41.3287992268964
4833792026918242881,121777,424,10.469135802469136,41.38024885655683
10754771726243416795,121514,425,10.493827160493826,41.43158737120704
9224514923711924001,121277,426,10.518518518518519,41.48282575560087
12492128033512931618,121226,427,10.543209876543209,41.534042592977514
10027577155003046485,121096,428,10.567901234567902,41.58520450658484
13431208039420558351,121023,429,10.592592592592592,41.636335578383246
17864577317889482970,121012,430,10.617283950617285,41.687462002785786
13181682862762733203,121005,431,10.641975308641975,41.73858546975459
5845086181589953344,120811,432,10.666666666666668,41.789626973559955
6756150924384163486,120329,433,10.691358024691358,41.840464836928334
4079313807145878679,120096,434,10.716049382716049,41.89120426000247
14982858159018547866,120025,435,10.74074074074074,41.941913686248746
17885398866009008010,119938,436,10.765432098765432,41.99258635581864
12044247836603638337,119609,437,10.790123456790123,42.04312002600311
12257234039310509520,119200,438,10.814814814814815,42.0934808975595
16520295893367463087,118769,439,10.839506172839506,42.1436596756961
8496061662346683054,118524,440,10.864197530864198,42.19373494365205
11071517650979663246,118493,441,10.888888888888888,42.24379711440149
8610045116103305395,118439,442,10.91358024691358,42.29383647066213
15529851831794243345,118232,443,10.93827160493827,42.343788371382395
6694992282153311318,118228,444,10.962962962962964,42.39373858214053
7079490332810390750,117823,445,10.987654320987653,42.443517684232724
4282716573347721808,117540,446,11.012345679012347,42.49317722150402
2361284917279897663,117444,447,11.037037037037036,42.54279619968413
14005286138797612858,117424,448,11.06172839506173,42.59240672805358
13510146539221840464,117319,449,11.08641975308642,42.641972894917046
6963549353304472858,117250,450,11.11111111111111,42.69150990993372
5747050346830743658,117245,451,11.135802469135802,42.741044812497734
13609489393679993676,117198,452,11.160493827160494,42.790559858006674
4496203205215974149,116580,453,11.185185185185185,42.83981380436611
15150236572815510557,116456,454,11.209876543209877,42.88901536189943
17848754637693448556,116450,455,11.234567901234568,42.938214384489555
8639402029574516420,116408,456,11.25925925925926,42.987395662477276
15470904096444821289,116400,457,11.283950617283951,43.036573560540745
3493117970189440427,116299,458,11.308641975308642,43.08570878706035
237857116681189477,116284,459,11.333333333333332,43.13483767622196
15922458264864357739,116063,460,11.358024691358025,43.18387319497574
14534643653894748544,116002,461,11.382716049382715,43.23288294180699
15168270802687805445,115849,462,11.407407407407408,43.281828047586664
2788349598096076198,115734,463,11.432098765432098,43.33072456695502
12004784145797966400,115638,464,11.456790123456791,43.379580527232186
15260838880961251804,115589,465,11.481481481481481,43.428415785473234
8987748547159837372,114876,466,11.506172839506174,43.47694980796411
7726312802150189023,114876,467,11.530864197530864,43.52548383045499
1528288181358412407,114689,468,11.555555555555555,43.57393884721616
4584199787488302849,114500,469,11.580246913580247,43.62231401326655
13800224373115932445,114461,470,11.604938271604938,43.67067270218616
279877958519327148,114384,471,11.62962962962963,43.718998859334704
13981269086616974474,114341,472,11.654320987654321,43.76730684939033
16553672631663067470,114267,473,11.679012345679013,43.81558357514649
8661986570257125225,113795,474,11.703703703703704,43.86366088537099
779780285613071884,113732,475,11.728395061728394,43.9117115786919
2903278925576893048,113708,476,11.753086419753087,43.95975213224001
14629299997316095257,113642,477,11.777777777777777,44.00776480141293
