merchant_id,mcc,channel,home_country_iso
84194503614773421,2842,card_present,QA
86169984997220032,5972,card_not_present,MT
87738534034401512,3617,card_present,NL
88586634234290087,7629,card_present,BM
89109929537340628,7802,card_not_present,TH
90216405418794528,3431,card_present,SX
90392935682232420,3381,card_present,GY
101586617158553118,3296,card_present,CL
102267115043868161,3004,card_present,IS
102773966307147208,3072,card_present,MT
103067038851887103,5950,card_not_present,AT
106377214739927353,8999,card_present,LU
107516416648997957,7995,card_present,IT
107851000923188093,3649,card_present,GQ
109274475872690592,3690,card_present,IE
109772671941573387,5331,card_not_present,GB
109844016473773109,3143,card_not_present,AE
109873739901593476,3221,card_not_present,BG
111617852053320428,3126,card_present,MO
113629559117781841,5169,card_present,CN
114152196133755017,5931,card_not_present,IL
115239734510679774,5965,card_not_present,IS
116374319825160475,7623,card_present,VU
116588675786270569,7996,card_present,IE
117089921819958536,3084,card_present,LU
118046360322191333,3542,card_present,TC
120753225742130897,7217,card_present,IE
120924601403946530,8062,card_present,DK
124505688368841061,3014,card_present,SE
124612212377604198,3173,card_present,HK
125827562486630211,7511,card_present,MO
126303488509107880,5211,card_present,SX
129445613345583740,5950,card_present,MO
129663405948068403,3107,card_present,CH
130038177981257201,3736,card_present,MT
131706492934016310,3684,card_present,IT
133144685183346860,5948,card_not_present,MX
133256900384975903,3197,card_present,AT
133915473619885087,3780,card_present,BM
134722573580270088,3277,card_present,JP
134942909614206128,3704,card_present,NO
136406674675861723,3588,card_present,LC
136754839865187429,5998,card_not_present,LV
136918585809533475,3755,card_present,BN
137907140354857781,3728,card_present,SK
137958630117572706,3590,card_present,PL
137990451454876297,3514,card_present,LU
139025576837703797,3763,card_present,HK
139477973241564237,3653,card_present,MO
139949358939314639,5999,card_not_present,OM
140322641148372024,3105,card_present,MV
142262685844911889,3604,card_present,BB
142324264372581628,7629,card_not_present,QA
142499389725203420,3662,card_present,NO
143349735420012755,3226,card_present,TR
143836599970475697,3597,card_present,NL
144044708777572874,3192,card_not_present,CV
145245705030149714,3420,card_present,SE
145684170937895732,3527,card_present,TM
146153633271410535,3694,card_present,SG
146167018311844025,3284,card_present,LU
146535717549996097,3786,card_present,MT
148832023099598870,5983,card_present,NL
153494107844376110,3105,card_present,US
154837324316643151,3728,card_present,BN
154949744206839488,5961,card_not_present,AD
155573849060057812,3385,card_present,CN
155600542432880924,3764,card_present,NL
156138903227611904,3708,card_present,AG
156835422532158179,3262,card_present,TC
159516978731079048,3757,card_present,NZ
160568027894772808,3389,card_present,CY
160943439681832170,3162,card_present,MX
161588242231087208,7933,card_not_present,LU
163931338680302085,3761,card_present,MK
164499935154613122,3064,card_present,NL
164840820322598263,3047,card_present,BE
165882891263330147,8043,card_not_present,DK
166225997183889922,3379,card_present,PA
167541864604678931,3373,card_present,GB
168719868204664787,3758,card_not_present,NO
168877762091378944,3627,card_not_present,CA
171419297846480017,3355,card_present,LU
174093434241026180,9399,card_not_present,SE
176456300817647006,4814,card_not_present,AE
176824306764560910,3115,card_present,LU
177888170367976315,3605,card_present,KW
178090060327670333,7393,card_not_present,BN
178771331412713167,3651,card_not_present,IL
178948280595913587,3223,card_present,HR
179536138622512793,5200,card_present,MT
180518180230350422,3572,card_present,TC
181837733882384146,5511,card_not_present,RO
182003565334641262,3053,card_present,SE
182578047270850433,3682,card_not_present,RS
182868818100316025,3059,card_not_present,GY
183163497953757503,3593,card_present,US
184055940462665236,3588,card_not_present,HR
189068522327641619,3134,card_present,SG
189123804442373097,4815,card_not_present,MO
189795485076139942,3428,card_not_present,IE
189928797903174217,9700,card_present,IE
190412780152201223,3280,card_present,BM
191097662992408086,3248,card_not_present,MT
193390111602849217,3015,card_present,GR
195629333515994795,3679,card_present,MO
195838241421131213,3299,card_present,IS
197005748358840077,3755,card_present,MT
200090175142443657,3753,card_present,IE
200333744744339771,3527,card_present,LU
201169813839352777,3506,card_present,TC
201196110446758358,3143,card_present,LU
203472538094364843,3571,card_present,LU
203555832184236121,3533,card_present,IS
203613873991429789,3540,card_not_present,CL
205572955454079088,4814,card_not_present,IS
206529892792345804,5137,card_present,IR
207195033520209214,3034,card_present,SX
207309441428221230,6010,card_present,LU
208783225350442958,3293,card_present,MT
209772820316860263,4215,card_present,IS
210172780825985558,3572,card_present,NZ
212258875782404282,3214,card_not_present,NL
212816027988165222,3643,card_present,AE
213990928715685408,3275,card_not_present,BE
214262231665414488,3400,card_present,CH
214545794417768714,3011,card_present,NL
216022808954862071,3183,card_present,DK
218056133407062437,3598,card_present,CH
218759331675934852,3060,card_present,DE
219076534892427441,3696,card_present,BM
219633316918214580,3587,card_present,DE
220745189461882290,3243,card_not_present,BH
221240535166550599,3553,card_not_present,CH
221951660489492291,3503,card_not_present,AU
222379444971082260,3628,card_present,QA
222521355191643049,3537,card_present,AE
225548262061939776,4829,card_not_present,PT
225709709564365815,3574,card_present,AU
227352156653296937,3077,card_present,CH
227383438255862920,3251,card_present,BE
227910167497040325,3602,card_not_present,BM
228510132071458759,3041,card_not_present,LT
229798280684992318,8351,card_not_present,GD
229844180885084473,5013,card_not_present,AD
230312255706261606,8675,card_present,BN
232368717758082306,7623,card_present,GB
234287114707179198,3288,card_present,SE
236550921983513231,3173,card_not_present,BM
236754880038768499,3726,card_present,QA
237431602867509128,8044,card_not_present,OM
237857116681189477,3750,card_not_present,US
238067768391629377,3169,card_present,MT
241168411528079151,3107,card_present,GR
241477420019632828,3787,card_present,FR
241869010313474986,742,card_present,IE
242639406663390040,5422,card_not_present,BE
243268580785057371,3601,card_present,UY
243518370771325960,5399,card_not_present,SE
246817685294456048,3701,card_present,BM
247054542657180974,3398,card_present,LU
247060423620215214,3512,card_present,AO
247242991696181955,4582,card_not_present,MT
249640267725227135,3437,card_present,DE
249929761177178829,8031,card_present,SE
250439620213777188,8044,card_not_present,NZ
250617989550223945,9700,card_not_present,AD
251500567624011424,4816,card_not_present,LU
251581635061799985,4784,card_not_present,MT
252633702436256447,3628,card_present,DK
253672295357624504,3059,card_present,ES
253799077652306595,5975,card_present,PH
254279658853038754,3296,card_present,CH
255463612118140888,5251,card_present,KN
255648994461460657,5571,card_present,CY
256925062465335338,9950,card_not_present,LT
257875065359646825,5621,card_present,IS
259037558119920058,3206,card_present,RO
261346201591840219,7210,card_present,ES
264022983743334606,3136,card_present,BM
267242513117656438,7929,card_present,SA
267608035238761148,3402,card_not_present,UY
267804913762017449,3675,card_present,TJ
270799079607609209,3571,card_present,AR
273086206683379439,3564,card_present,AU
275257595614447236,5139,card_present,IE
275601352579383286,5811,card_present,MT
276941712536418725,7230,card_not_present,MT
278850292046118015,3123,card_not_present,CA
279183820105020565,3559,card_present,GT
279388882817877749,3273,card_present,RO
279833236880904671,3558,card_present,BS
279877958519327148,7261,card_present,NO
280279328319545852,7321,card_present,MT
281223723900629883,4457,card_present,RO
281400636710004856,5598,card_not_present,ES
281715167437780283,3710,card_present,KN
281801523082374796,3538,card_present,GN
283374318471455757,5712,card_present,BN
283749346906927588,7993,card_not_present,BZ
284025974473855031,9402,card_present,LU
287194820852109301,3700,card_not_present,IS
287697563802253747,5718,card_not_present,US
288266182810424218,3081,card_not_present,IS
288613343553674932,3023,card_present,DK
289220348456720871,3274,card_not_present,CH
290345698744989205,3056,card_present,HR
290792925540341295,9405,card_present,BE
291977727962461219,3586,card_present,IE
292207604907429202,4112,card_present,CH
295458866941425671,3695,card_present,CA
296438337190216658,3173,card_present,MH
297657980278360246,3717,card_present,CV
298292047028579885,5948,card_present,AT
298551432959932416,3170,card_present,HK
300755882249881687,5921,card_present,CH
301795224200475921,3062,card_present,PA
301820778493429052,3257,card_present,AU
302394725933911726,7333,card_present,HU
302576888353091439,3014,card_not_present,BM
302741388972866098,5816,card_present,JO
303817082866476834,3680,card_present,SE
303913744977559777,3181,card_present,EE
304891450539164168,3098,card_present,TC
307127442000366672,3130,card_not_present,DE
309610321355404061,3014,card_present,GB
310634446556314819,3705,card_present,IL
311210890810057187,3028,card_present,SE
312248681992042597,3618,card_present,NO
312334894656772324,5571,card_not_present,AT
313666144032535079,3367,card_present,BE
314559577498856594,3265,card_present,FR
315213107691345920,3771,card_present,NO
315367573312058667,3074,card_not_present,MU
315416975239973964,3146,card_not_present,NL
316063280165672914,5976,card_not_present,AT
316233469737599345,3398,card_present,BM
316824986919574169,3068,card_present,CH
317017274252708779,3359,card_present,US
318880251889462018,3103,card_present,LT
319130740112828815,3155,card_present,JP
319397959826887992,3672,card_present,US
319953717257646454,3515,card_present,AU
321030614824435527,5941,card_not_present,PE
323230081240380877,5251,card_present,CA
323278395051440575,3357,card_present,RS
324316148564844962,7922,card_present,DK
325065337802779021,7535,card_present,BR
325729994784445323,3202,card_not_present,IS
325880075033495744,3530,card_present,HN
325945287983044881,3069,card_not_present,PR
326497609003986208,3192,card_present,NZ
327363347731677990,3559,card_not_present,DE
327531876999092399,5944,card_not_present,AM
328636072486696119,5963,card_not_present,IL
330355630847914207,3681,card_not_present,TT
330627043666535913,3590,card_present,BM
331105641122519480,5139,card_not_present,AD
331228483173790422,3569,card_not_present,GB
331818399171616679,3217,card_not_present,DK
333015331064704825,5251,card_not_present,PR
334318916380129662,3035,card_present,AR
334709545859912809,5944,card_present,KN
336503365912750472,3726,card_present,BM
336748786009172443,3284,card_present,NL
337231264524174499,3695,card_present,LU
337446021496107350,3226,card_present,FR
337676088228434678,3046,card_present,NO
338477049078697580,3173,card_not_present,KZ
339791244064898651,3230,card_not_present,AD
340620694218729590,3178,card_present,HK
340657599466330885,3712,card_present,AE
342656803432270411,5046,card_present,BM
345525758513224982,3137,card_present,DK
345977478562714412,3071,card_present,DK
346674357249990751,3425,card_present,CR
346935188736428361,5169,card_present,IE
347632824311664516,3101,card_not_present,NO
348035528546707425,8041,card_not_present,CH
350949108308458990,3143,card_present,QA
351935701343148352,3772,card_present,IT
351995087684337418,3203,card_present,TR
353324296463290828,3173,card_present,CA
354256436246303572,3071,card_not_present,BS
355566811656496327,5713,card_present,BS
355674050904843521,3219,card_present,TC
356039672663634500,5021,card_not_present,MU
356635819759037378,7299,card_present,SA
358945880124416102,3095,card_present,IS
359528124976569942,3775,card_not_present,AT
359581300476897486,3393,card_not_present,SI
360328441948847268,3634,card_present,VC
360543926246620791,3000,card_present,US
360731348480330558,7841,card_present,AU
362229714392123508,3532,card_present,AT
363186788461990471,7801,card_present,NZ
363662776091141212,7211,card_present,AU
363938060194245586,3716,card_present,GA
364371388299582899,3262,card_present,JP
364799795582783714,3147,card_not_present,MD
364841179091717585,3501,card_present,AD
366447930221035210,3071,card_not_present,SE
367325172993877881,3359,card_present,TC
369034798644116768,3223,card_present,US
369905418729654623,3435,card_not_present,BM
373171831047307606,3249,card_present,FI
373909942024214856,3261,card_present,DK
373930705705733846,7519,card_present,HK
376225680085706952,3409,card_present,QA
376532321532554519,3198,card_present,SX
379487094720879526,4121,card_present,BN
379832998257027572,5621,card_present,BE
381988373555664632,3114,card_present,PL
382013157126041805,3276,card_present,DK
383175437953363796,3284,card_present,BM
384345436734316384,3703,card_present,CR
384890359360346626,5598,card_not_present,SE
384916913001622189,9700,card_present,IS
385504465899335289,3435,card_not_present,IE
386575279549289190,3005,card_not_present,AG
387124428166849407,7261,card_present,AE
387381675392231993,3730,card_present,LU
390434288211076424,7342,card_not_present,JP
391136108397213099,3118,card_present,MO
391397990624679348,8931,card_not_present,HK
391487233591320327,3690,card_present,NO
394859663098919829,3374,card_present,NL
395409540311837724,3265,card_not_present,NO
399135795485168818,3533,card_present,IT
399909388417131022,5999,card_not_present,BM
400162844660364039,3147,card_present,IS
400934781204715278,3573,card_present,CZ
402160314995813246,3240,card_not_present,LV
402271074497711790,3677,card_present,ME
402534178652626821,3400,card_present,LV
402823684376499788,3769,card_present,UY
407170806942789190,3567,card_present,NL
409200034814041572,3363,card_present,EE
409254341986321255,3533,card_present,NO
409544736226242091,3406,card_not_present,HR
409962672107145662,3221,card_present,SA
410228290965070694,3640,card_present,CY
410408800667681292,3009,card_not_present,IE
410580891546984736,7994,card_present,ES
411029810488575754,3282,card_present,US
414491709644159504,1731,card_present,CA
416078471177544071,3164,card_not_present,GR
416313249570798007,3409,card_present,QA
417049610852116939,7535,card_present,IL
417680605369906310,3773,card_present,SG
418035965670848303,3432,card_present,MY
418466700953218290,3547,card_present,MT
419379483628909655,3589,card_present,NL
420485305859826191,5139,card_present,RU
420632996979267380,7631,card_present,LC
420998564244749458,3549,card_not_present,IL
421340092727982363,8661,card_present,BM
421735490182750478,3383,card_present,AU
422786161660493069,3535,card_not_present,UY
423096290924305528,3379,card_present,NO
425661062931529988,3716,card_not_present,SX
426634499745405801,3568,card_present,DE
426914884296048353,3728,card_present,EE
427201913140660925,5599,card_present,IL
428065548808565514,3094,card_present,IL
428272298776788722,3677,card_present,CY
429561826457353947,3213,card_present,IE
429587158695395636,3147,card_present,CH
430793392370769950,3429,card_present,DE
431663880002859130,8044,card_present,PT
432529462354926456,3197,card_present,SG
433022441974673139,3517,card_present,AG
433531613741799028,3370,card_present,QA
434693848951241025,3169,card_present,BB
435083158487393492,5621,card_present,SG
435384752894437807,3094,card_not_present,IE
435535596849429306,3152,card_present,JP
435744472695844221,3621,card_not_present,CA
437581634709047498,5691,card_present,JP
437596191529313607,3237,card_present,AE
437787062003587169,3593,card_present,BS
438286827043140056,3108,card_present,SX
438734616927243524,3098,card_present,EE
439567732572059395,3772,card_present,AT
439891312193275335,3677,card_present,AU
440063111625878012,3175,card_present,BM
442927654476535289,8041,card_present,QA
443853252806655598,5542,card_present,DE
447090037405360480,3250,card_not_present,BN
448637868210812879,3147,card_not_present,IE
448795972514610191,4814,card_not_present,HR
449161606143942169,3640,card_present,US
450038512875753033,3426,card_present,GR
450132273222529054,3366,card_present,GB
450930286954829907,3790,card_present,MT
451122121256236996,8661,card_present,ES
451368140266371647,3371,card_present,LU
452054742648410598,3679,card_not_present,BM
452079737237280993,3386,card_not_present,SG
452142197294546977,5734,card_present,IT
452866008522168041,7278,card_present,LU
454462331560826616,3732,card_not_present,LU
455662707646420381,3777,card_present,AU
457042502609575021,3754,card_not_present,GE
457154259483345800,3113,card_present,US
459191547097120470,5571,card_present,NL
460715280864819863,3781,card_not_present,MT
462597250165047022,3292,card_not_present,NR
465932539756113009,3204,card_present,DK
468137136203494229,3263,card_not_present,FJ
468321840226386164,3181,card_not_present,IE
469599004980024924,3138,card_present,KW
471900721670760198,5621,card_present,MT
472739065899742694,5733,card_present,PR
473406888289714410,3392,card_not_present,US
473825005214842087,8299,card_not_present,AU
475333793211970300,8244,card_present,LU
477350353825171160,3776,card_present,HU
477631500178179879,3566,card_not_present,AE
477774453816117046,3414,card_present,SG
477912748689839478,4899,card_not_present,LU
477980766487694682,3103,card_present,RO
478319328545730129,5122,card_present,AU
478377611769453879,3705,card_present,MO
479158540447636596,3020,card_present,DK
479309777824245638,3092,card_present,LU
479900441983652146,5655,card_present,LU
480014150311289763,3213,card_present,CH
481199832681816367,3106,card_present,CR
481805467331647533,7216,card_not_present,IE
482272290177116227,3610,card_present,LU
482896544957495891,5046,card_present,NL
483117810047269412,3100,card_present,IE
483471675861764166,3104,card_present,AT
485951605678718853,3000,card_present,BR
486617660474202611,4111,card_present,GB
487293139879848314,3578,card_not_present,CA
488688933636549845,3505,card_present,KW
489442656962501288,3041,card_present,IT
490180483125876884,3172,card_present,PR
490495944758217868,3015,card_present,ZA
491765692596626955,9399,card_present,NO
491913879097978564,3352,card_present,MD
493404671754425752,3545,card_present,IS
493484194964015979,3277,card_present,HK
494266104998992291,3541,card_present,SE
494896594993087497,3372,card_present,CH
494974378587833703,3054,card_not_present,FR
495082177229118342,3155,card_not_present,GY
496209670448758307,3359,card_present,PL
497598485939957064,5598,card_present,SE
499077207244026517,3510,card_not_present,TH
500027472805066996,5814,card_not_present,SG
501623616417984854,5261,card_present,IL
501790099369568318,3113,card_present,FI
503217011858170905,3429,card_present,MV
505631083155684596,5963,card_not_present,TR
507457193898651241,3104,card_present,IE
507827987497729226,3666,card_present,AR
512376548580811125,3611,card_present,BM
512906169189057747,8398,card_present,SZ
513406340603308972,3126,card_present,TC
513735861918844212,7933,card_present,FR
514312951645826253,3092,card_present,EC
514446251294901532,6012,card_present,ES
514633303399344132,3125,card_present,SX
515052439802645294,3039,card_not_present,SG
516843736352685879,5994,card_not_present,CY
516846756401146093,7399,card_not_present,EE
516954772447787694,3282,card_not_present,NO
517630206586673985,3398,card_not_present,IS
517658541845453176,5599,card_present,LU
518504016502099521,3602,card_not_present,ID
521443395050006439,3524,card_present,CY
521886025866677159,3222,card_present,MO
523109027051934289,3038,card_present,IT
525954646063507683,5994,card_not_present,GE
527117615584599145,3032,card_present,NZ
527796424406790747,5718,card_not_present,MT
529175195268912999,3715,card_present,US
529866354352781269,3128,card_not_present,LV
531542539742010642,3062,card_not_present,IS
533653962573897788,3643,card_present,MT
534734848841212051,3786,card_present,KW
535047441209134206,3717,card_not_present,TT
535135160047647149,3715,card_present,QA
535162134247814223,5137,card_not_present,NL
536153763140818762,3785,card_not_present,CH
536678777856869151,3255,card_present,SK
537137160507072594,3783,card_present,BE
539085626085503139,7623,card_present,NL
539407023402034444,5441,card_present,RS
539991816075794900,3693,card_present,DE
541348290548817461,4112,card_present,NZ
542973645849819171,3781,card_present,KN
543146791932030583,3696,card_present,NO
543857499530622752,3778,card_not_present,AU
544490610290781508,3561,card_present,SC
544507635285086995,5732,card_present,BS
545144607107567720,3604,card_present,NZ
545779883389233939,5411,card_not_present,CA
547465596926115893,3535,card_present,FR
548835121372739858,5521,card_present,PY
548872842338874923,3391,card_present,CA
549460324041141848,3563,card_present,BE
549556953387969446,5139,card_not_present,NI
550436787561050818,3596,card_present,IL
551206551887597310,3576,card_present,SG
551347942409191037,3116,card_present,LC
552871114039722300,3251,card_present,AD
553507590247439571,5941,card_present,US
556278723408985144,7342,card_present,GH
556623167477460906,3020,card_present,NL
557364262466016891,5521,card_present,CL
558036285722594222,3047,card_present,HK
559888193066797000,7523,card_not_present,MO
560158855272474721,3569,card_present,IE
560886192264200547,3782,card_present,TC
560944733193371686,3561,card_present,LU
563631929798116338,6012,card_present,AT
563851130345375144,3106,card_present,HR
564041953381090351,3608,card_present,SK
564721080047414760,3616,card_not_present,NO
564865505294927153,3515,card_present,MO
565569518551137987,5621,card_not_present,DO
568121217554985354,3441,card_not_present,AM
568312192211720115,7277,card_present,MV
569712566284123820,3425,card_not_present,IE
569871993898452286,3440,card_present,AE
573338972579672772,3751,card_present,ES
573381689523759898,3034,card_present,GB
574673065686662881,3632,card_present,SG
574912939776008377,3094,card_present,AT
576018520302503996,3626,card_present,BN
576904719714716273,3575,card_present,QA
577147466796952814,3720,card_present,MV
577759567284503782,3064,card_not_present,CH
579209429959342134,7399,card_not_present,CH
579927673265771767,7349,card_present,LU
581188897644857110,3426,card_present,DM
582348955676369294,3027,card_present,NL
582382686721457464,3510,card_present,AE
582751224089319321,3034,card_present,IE
584531134133460511,3568,card_present,NL
585335030380096904,3424,card_present,US
585442344619714580,3050,card_not_present,HK
585582971322567182,3385,card_present,AD
586806494232720495,3226,card_present,UY
587132093343220945,3266,card_present,CZ
587808810491072519,3150,card_present,CR
588615074203349923,7922,card_not_present,MT
588820357369194108,5511,card_not_present,MT
588963174166283898,3060,card_present,SE
589579206996302000,3063,card_present,AD
589762221079172166,3714,card_not_present,IL
590331370401542879,5651,card_present,BS
592041634235946536,3085,card_present,AT
592429589684449301,3698,card_present,HU
592690594435362587,3609,card_not_present,BM
595968808976563106,3405,card_present,BS
597814405030835960,3575,card_not_present,QA
598359410763178311,5045,card_present,DK
599349147729278593,3572,card_present,GR
600162376150403206,3017,card_present,US
600949928248031809,3120,card_present,HK
602385032327331171,5935,card_not_present,BM
603330103024746699,3066,card_present,AU
604037323787105454,4511,card_present,DK
604171172688383795,3037,card_present,TM
605545194933220084,4723,card_present,BM
606436931382501165,3615,card_present,OM
607603390682100525,3585,card_present,IT
608218258547918057,3198,card_present,SC
609747964451251609,3284,card_present,HK
612089553549681838,5169,card_not_present,BE
613402131580249432,3577,card_present,MO
614882676193455603,5085,card_not_present,TM
615569932304371668,3140,card_present,TR
619009570041682550,3280,card_not_present,NO
621005022002757694,3620,card_not_present,CN
623115627766649579,7993,card_present,TT
626044814704472069,3590,card_present,NP
626912418280031403,3650,card_not_present,LU
627278251506259980,3610,card_not_present,CR
627998744266704834,3101,card_present,NL
628292862514067792,3502,card_present,AT
628665358727211329,3712,card_not_present,KZ
629146614783576389,3388,card_present,CH
630334597356814847,3236,card_present,MO
630790038697936109,3586,card_present,CH
630817658548146937,3408,card_not_present,SG
631747336692032331,7210,card_present,MO
631943819488365164,3358,card_not_present,IS
634030183527375186,9311,card_present,NO
635486539500802271,3700,card_not_present,IL
636987832594222265,3630,card_present,FI
637088878157246383,3372,card_present,EE
637369159565819472,3197,card_not_present,TC
639244855657733026,3182,card_present,SK
639445330400125162,7699,card_not_present,MT
640476888343290892,3720,card_not_present,FI
641317384339043667,3713,card_present,GB
642716471083718308,3618,card_not_present,BB
642886329567481834,1740,card_not_present,JP
643272713661607030,3039,card_present,MT
643319328716692974,3144,card_present,CL
643628531417021060,3216,card_present,DZ
643877467753528214,3667,card_present,FR
646410609957821150,9701,card_present,AE
647464748484976618,3013,card_not_present,AU
649045050255287350,3428,card_not_present,CH
650467298818316394,1761,card_present,IS
651803409907827616,3076,card_present,GR
651808423527185344,3127,card_present,IT
653205691887323713,5942,card_present,LU
653474417526225560,5818,card_present,FI
655062674551364272,742,card_present,BH
655613345235996957,5231,card_present,CH
655805913098675791,3693,card_present,US
657547828699268812,3213,card_not_present,FR
658157247869972481,3757,card_present,IS
658318364996410433,3605,card_present,DK
660689322700374440,5967,card_not_present,IS
663277838085598026,7922,card_present,NO
667567045724600910,3691,card_not_present,CA
667696917013867246,3045,card_not_present,AG
667847066059077489,3086,card_present,RO
668463869810732298,4814,card_not_present,FI
669004371330545051,7832,card_not_present,US
670620861692767318,3250,card_present,MT
670881887160443898,3186,card_present,AD
671086675779452027,7372,card_present,IE
671242773761719672,3266,card_present,GR
675079056229932433,3132,card_present,CZ
675388105560044644,3656,card_present,BM
677283650047274527,5966,card_not_present,HK
678531657473706253,3621,card_present,GY
678981783799346331,3583,card_present,SG
680295086970861339,3000,card_not_present,TC
681138374512590724,7999,card_present,LT
681700035521243116,7012,card_present,NO
683881777320055043,3228,card_present,IT
684388369076400765,3671,card_present,IE
684534110671763517,3036,card_present,HK
685124427047925335,5970,card_not_present,QA
685490106120632061,3583,card_present,QA
685507370136122706,3421,card_present,GB
686772575608605987,5192,card_present,QA
687122923411447656,5231,card_present,IL
690076896861229691,3001,card_present,IE
692060579420797375,3631,card_present,BW
692512084281551136,3259,card_present,FM
692743962374371691,3781,card_present,NO
692910936898197848,3517,card_present,GR
694366748455700428,3717,card_present,MH
694639604815100359,3193,card_present,CY
695445125229601405,3664,card_not_present,PT
695833830893983328,3079,card_present,DE
696014971235629482,5065,card_present,HT
697131244937485044,3252,card_present,MV
697549642947193645,4814,card_not_present,GR
698760930906482954,3768,card_not_present,CY
700588901041517406,3620,card_present,SE
700974890265654146,7349,card_present,BM
701626933894669056,5172,card_not_present,EC
703177164164006209,7011,card_not_present,ZA
707147049152754809,4821,card_not_present,GD
707939721821194515,742,card_present,CH
708722206239454178,3405,card_not_present,LU
709105949357518752,3021,card_present,FR
709492245702674966,3742,card_present,MN
710238505625952699,5551,card_not_present,MT
710409214587597846,3166,card_present,AD
710532015292476243,3662,card_not_present,DK
710904854530703999,3257,card_present,US
714512747620007608,3618,card_present,SE
720177583224088538,3258,card_present,EG
720975127477391876,3504,card_not_present,SC
722705755176376370,3201,card_present,TC
725630803018694707,3645,card_present,AZ
726851424243285496,5818,card_present,QA
727012041660379276,3570,card_present,IL
727487190907698058,3728,card_present,MT
728869362730154139,9700,card_not_present,TC
730266957547514139,3816,card_present,LU
730570389163500064,4815,card_not_present,BM
733075948636882668,3019,card_present,IE
733346900859698038,3065,card_not_present,NO
734210648580007483,3591,card_not_present,JP
735651554884983471,3022,card_not_present,SG
736756538690662560,3154,card_not_present,UY
737522390934807939,3137,card_present,SG
737780005827807233,3157,card_present,LU
737932321959014348,3055,card_not_present,GR
738579427010499180,5521,card_present,AD
739360693820511946,3740,card_present,GE
740100734584313739,3538,card_present,BN
740377892634984659,5973,card_not_present,QA
740491325872177213,3698,card_present,MO
741593242219747640,8734,card_present,CY
742571804132086240,3254,card_present,AE
743446398738684087,3229,card_not_present,BM
746268223006184918,3644,card_present,KN
746946633275715135,3353,card_present,BM
747897559949714987,5561,card_present,BR
747980883906723553,3275,card_present,MT
748300004786220497,3397,card_present,PA
748568141784446476,8699,card_present,IE
750700324569318478,3712,card_present,MO
750777551020432187,3375,card_present,AU
751260787014879497,3399,card_present,NO
751512147501012390,3586,card_present,NL
752893349514452163,7298,card_present,LU
