merchant_id,mcc,channel,home_country_iso
722922315160233039,2791,card_present,PF
725576128616069197,7372,card_present,MC
726851424243285496,5172,card_present,QA
728869362730154139,5969,card_not_present,TC
733278733943470481,8220,card_present,MC
734210648580007483,8041,card_not_present,JP
735651554884983471,5718,card_present,SG
737522390934807939,5993,card_not_present,SG
737780005827807233,5932,card_present,LU
737812494104462366,4131,card_present,FO
738579427010499180,7210,card_present,AD
742740802212843456,5521,card_present,MC
743446398738684087,5641,card_present,BM
747897559949714987,8661,card_present,BR
748300004786220497,5072,card_present,PA
751512147501012390,5399,card_present,NL
754531735793393350,8041,card_present,DE
754995818002578832,7941,card_present,SG
756689779838856023,5422,card_present,NO
757065330691592697,5655,card_not_present,FI
758595222857025392,5122,card_present,NR
759534429057954837,7542,card_not_present,TD
760167722630391543,8011,card_present,AE
760269523747121521,2741,card_present,WS
761753901305999289,6010,card_present,QA
765479887591282195,5200,card_present,MC
765660182522672159,5399,card_present,GH
768475175020794050,6051,card_present,SG
778484684461976290,8675,card_present,MV
779780285613071884,5972,card_present,US
781080846075379811,7011,card_present,LU
783311423003073834,1799,card_present,MC
789011588410454640,5211,card_present,SE
791951083558473887,2741,card_present,MC
792210124316972385,5499,card_present,LV
792948610188460832,5072,card_not_present,CA
793054922818836735,7210,card_present,ME
794299398053064159,5996,card_not_present,SG
794655540267839893,5816,card_present,BM
795894348743483790,7278,card_present,GB
797627177353482803,1771,card_present,IS
799499854800594853,5310,card_present,SI
799721568678609527,5942,card_not_present,IS
800265902496153915,7997,card_not_present,SG
800275747191686652,5971,card_present,IE
800471755649006836,1750,card_present,BH
804301287104108610,7992,card_present,FO
807722777744118285,7251,card_present,LU
808881947938149410,8398,card_present,GB
812302467617605369,9223,card_not_present,MC
814289925624365917,5960,card_not_present,CH
819096493920378169,8042,card_present,US
822717483593889844,7829,card_present,CH
826855464785335554,5972,card_present,SG
828959758456132509,5967,card_not_present,BE
830133130571010528,5941,card_present,GH
830153536489008481,5085,card_present,DO
831220861701596364,7531,card_present,AD
832661816439686064,5973,card_present,SG
836802785025264801,8099,card_not_present,NG
837010639630371031,7278,card_present,BM
838717214046911579,5065,card_present,IS
838722499673042449,6300,card_present,AT
838907246286226111,5122,card_not_present,LU
842863878687232938,7999,card_not_present,MC
844348091551941825,5651,card_not_present,RO
845072826262972902,8351,card_present,FO
848936187631378739,7996,card_present,IL
849565309481957898,744,card_present,DK
850224007628789372,5815,card_present,CH
851554978279122374,7217,card_present,LU
852810696688653833,5552,card_present,LU
853069608494371478,4789,card_present,MD
855644064998986295,7277,card_present,NO
856610840340323648,7342,card_present,NZ
856927095543019266,6012,card_present,SE
858555303932277631,5940,card_present,CH
859318872485426063,6011,card_present,UY
860468862247414838,5941,card_present,QA
860742462024201945,5964,card_not_present,BM
869097483838494179,4411,card_present,HK
877192533909352313,8249,card_not_present,ES
877513330533174376,5251,card_present,AW
877642096363877499,6010,card_present,SG
879320724514308809,5611,card_present,NO
880888460051591658,5994,card_not_present,NO
884341346463391224,5521,card_present,TC
885144308964665549,8071,card_present,HK
885644352222829616,7251,card_present,OM
885957028598213442,7276,card_not_present,NZ
886315519641199243,5599,card_not_present,FI
886772305144916842,8021,card_present,AR
887120066447784736,7549,card_present,LU
890696342557998934,8220,card_present,BE
892229837590735183,5094,card_not_present,CY
892242072473489019,5812,card_present,PK
893213205824125809,5271,card_not_present,SE
895184783410020199,4582,card_present,AU
898045125634005780,5811,card_not_present,AE
899344669160747087,5542,card_not_present,AU
900953443928017566,4131,card_present,US
901045635625997582,4582,card_not_present,LU
902467163271549707,5921,card_present,MC
903927966000686628,5976,card_present,MC
904171591677252499,7298,card_present,MC
908924111891181916,5932,card_present,CH
909685585339659915,9402,card_present,AU
911912127139473068,5681,card_present,CA
913132785255695475,6010,card_present,IE
913238744228322189,7298,card_present,GR
913497098721726731,5311,card_present,GR
914318224997687228,5531,card_not_present,US
914405268887021663,5137,card_present,TC
915137763205879970,7993,card_present,CH
915792198651028077,5733,card_present,MC
917019999128389774,5046,card_not_present,LU
918723164436845244,8211,card_present,BE
923810218251527843,7523,card_present,OM
925198475336518929,5399,card_not_present,US
927618982035472950,7997,card_present,CH
932856186884717319,7535,card_present,DE
935577636436955346,7699,card_present,BS
936338291393776402,7992,card_present,NO
937360194404054733,6300,card_not_present,MC
938986225658276734,5946,card_present,HK
939105318825629085,7392,card_not_present,KM
939714585678868603,5734,card_present,IS
941754742563089732,7538,card_present,GH
942840161932016844,8661,card_present,NL
946574445197614053,7399,card_not_present,MT
949594801532297619,5969,card_not_present,MC
949690212344796183,8021,card_present,SE
950343501971364952,4131,card_present,AU
952328593263963099,5933,card_present,TN
952672142173897462,4784,card_present,DE
952746623129922855,5995,card_not_present,BS
953402363498928139,5094,card_present,CA
955021241960221084,7372,card_present,BM
956110600756034797,5309,card_present,IE
956124723049574339,7832,card_not_present,US
960533504700424380,4821,card_not_present,BS
961843580958723231,5975,card_present,VE
962219239749290027,5973,card_present,IE
966290343230535149,744,card_not_present,AD
969267749138159013,8675,card_present,MC
970193462952628555,5998,card_not_present,IT
973798289538153167,5085,card_present,TT
976658117657647973,7011,card_present,QA
979553791837313556,5111,card_present,MC
981685417840431913,7993,card_present,SE
983527800558715993,5921,card_present,SA
983723488942179696,5169,card_present,LU
984329398302488445,8661,card_present,PL
987451279431661485,7338,card_present,EG
987946081059421004,5511,card_present,BE
992392817012878416,5441,card_present,DE
992917666982804788,5967,card_not_present,FO
997673469212293355,4900,card_present,NL
998257855252348063,742,card_present,LT
998721191756374692,5995,card_not_present,RO
1003670411047790261,5531,card_present,MC
1003879738030495923,7273,card_present,IE
1008578443418164653,7251,card_present,AT
1010953898190550503,5912,card_present,DJ
1013472318405614110,7372,card_not_present,NZ
1013567680960997334,4214,card_present,GH
1014586069366429383,5931,card_not_present,KH
1016170526480601117,744,card_not_present,SA
1018017903364476793,5541,card_not_present,BM
1018349141508279062,5950,card_present,AR
1020229543420682597,7395,card_not_present,LC
1021375000886879016,7299,card_not_present,GH
1023427441554570673,5962,card_not_present,BM
1024628443779846998,7393,card_not_present,FI
1026391980355151548,9223,card_present,AZ
1026619966853896168,8043,card_not_present,US
1027287984613030418,5044,card_present,NO
1030457225601045045,5309,card_present,IS
1031804823659188244,5993,card_not_present,MO
1036384593218330315,5732,card_not_present,MO
1040677453989302410,5499,card_present,SR
1040718453679858019,5998,card_not_present,ES
1040973035610377340,7802,card_present,TM
1041185587362504804,5712,card_present,QA
1043472311987602539,5045,card_present,CA
1043747808799924633,4468,card_present,CN
1044135993396167766,4215,card_present,US
1044414121603489265,5699,card_present,CH
1046208828606817549,4784,card_not_present,SG
1046341306446936588,5655,card_present,LT
1046595467447645635,8398,card_present,FR
1050179323895686241,4899,card_not_present,CH
1050889167480549479,7542,card_present,BE
1052358953868595849,5946,card_present,IE
1052836889279868800,5193,card_present,PE
1055077742044002424,1520,card_present,NZ
1058021783632084405,7929,card_present,BM
1058666645175567850,4121,card_present,PA
1058728079642141449,5816,card_present,BS
1060542916025541536,7841,card_present,SE
1060995255278916412,7395,card_not_present,PL
1064602947082783784,7230,card_present,CW
1064614320556393283,5046,card_present,MO
1066045807668054966,5571,card_not_present,NO
1066776820455931962,4812,card_not_present,IE
1067940341322624754,5094,card_present,CR
1068828798293848904,5592,card_not_present,CA
1073328810943617901,9222,card_present,MK
1077474739503921226,8699,card_present,QA
1078066502497046433,5942,card_present,AG
1078759872040461864,8050,card_present,CH
1079695331438022448,7531,card_not_present,AT
1081756048422619651,8244,card_present,ML
1082203441312354945,7995,card_present,NZ
1082937304215896119,7372,card_present,CY
1083695128170777100,4815,card_not_present,DE
1084316988753198473,5993,card_not_present,PA
1085382581096279344,5311,card_present,MC
1086011432873114347,7273,card_present,IL
1088986781037007060,5733,card_present,KR
1089268615971440420,5499,card_present,HK
1089569682468856452,5735,card_present,SE
1091965093833953152,8241,card_present,TC
1092341974226393443,5970,card_present,FR
1093692094044541808,7519,card_present,BM
1094081314314349749,4215,card_present,LU
1094686946788014558,5972,card_present,AG
1095355161972286494,5039,card_present,NZ
1100954885015669515,5262,card_present,KR
1101623317908502053,5198,card_present,AE
1101787033114002323,5975,card_present,BM
1103648057941757244,5976,card_not_present,GH
1104318242628566949,5940,card_present,BH
1105958791023547875,7991,card_not_present,AD
1111327261458244721,5681,card_present,ME
1111746895926635148,8661,card_present,MC
1115404251256243015,5812,card_present,AG
1118339247173170221,4468,card_present,DK
1118438629233710612,7538,card_present,NL
1120805461918923246,8651,card_present,IE
1120939188257119678,5697,card_present,GM
1126164789962541604,5813,card_present,TC
1131124133479423201,7911,card_present,IS
1135976846909762124,7311,card_not_present,SG
1137499060405679390,5599,card_present,CH
1138444684297029414,5817,card_not_present,IE
1139134667469032419,5311,card_present,AU
1140069081039122624,4722,card_present,HU
1140642294884733210,5211,card_present,QA
1140873552562374517,5169,card_present,EG
1141638369856292269,5932,card_present,HK
1141968123826105165,5714,card_present,KN
1142093770550479159,7211,card_present,BM
1144500111353710815,7349,card_present,CH
1146369131829303606,8211,card_present,CA
1147152847742143905,7273,card_present,DK
1149315467172863237,8999,card_not_present,CL
1152580383713323373,5691,card_not_present,NO
1155961913156825102,5943,card_present,MO
1159054112825830217,8999,card_present,GB
1160537885318033996,8398,card_present,SG
1163630283114437217,8734,card_present,KZ
1165773014037177502,7993,card_present,LU
1167573334084386106,7699,card_present,CH
1169411734675827486,8050,card_present,AE
1172385762135020351,5963,card_not_present,PR
1173542744796573435,5817,card_present,MC
1174417366946984118,5935,card_present,LU
1174864632127668047,5542,card_present,IT
1176518709584885218,7298,card_present,CV
1177380431091869648,5691,card_present,FO
1177439582161225021,7395,card_not_present,SI
1179109648667821974,8675,card_present,DK
1179310304266629510,7994,card_present,NO
1179406569528731223,5200,card_present,SE
1181274831613657306,5310,card_present,QA
1184837721219128721,6010,card_present,SE
1185713951112813079,5532,card_present,LU
1186189381302320995,1740,card_present,AD
1187106532024364441,5937,card_present,BO
1187459911755407083,5963,card_not_present,IE
1188604907788567365,5994,card_not_present,LT
1189753448370618511,8641,card_present,HU
1189991107294955737,5931,card_present,BM
1190094830373967194,5937,card_present,US
1190791090395930540,5198,card_present,CH
1197925619959663892,5967,card_not_present,LU
1201096969079741433,5641,card_present,FR
1205577830801179286,7216,card_present,CH
1206213788462875657,2791,card_present,DE
1207974341500519469,4789,card_present,BN
1209106024518489050,5122,card_not_present,TC
1210074335460344311,5172,card_present,JP
1210865614076932313,8041,card_present,SE
1212036401729237217,5714,card_present,FR
1213491585921918682,7542,card_present,AT
1213865879951281670,1750,card_present,SX
1220860815415198204,7802,card_present,FR
1222411256423719043,5691,card_present,IE
1224986356924825962,8043,card_not_present,FI
1227743032006623199,4784,card_present,SE
1228260591939449618,7392,card_not_present,SG
1233435209502436062,8071,card_present,JO
1233518985764239230,5972,card_present,FO
1234720304815149803,7801,card_present,MC
1234855862309508089,5962,card_not_present,HR
1235157486459421147,4111,card_present,GY
1240373903357369863,7299,card_present,AW
1243607684870463557,7513,card_present,AD
1243697928534834709,5992,card_not_present,MO
1248650215188908354,4411,card_not_present,AT
1248847323886736808,8099,card_present,JP
1250342822176686002,5697,card_present,GH
1252044682654440305,4121,card_present,KR
1253852384303858019,8062,card_present,NO
1254254555461962931,7395,card_not_present,AU
1255611355195918151,8043,card_present,AU
1255851467373055562,7321,card_present,DK
1257302602939362961,8299,card_present,VC
1257575141270062564,5976,card_present,NZ
1259169097099380110,4119,card_present,LU
1259550585660454096,780,card_present,BE
1262360964561972700,7800,card_present,LU
1267519352744680811,5661,card_present,LU
1268011133460527324,7692,card_present,AE
1275337970498748944,7941,card_present,BM
1276492667198485790,5200,card_present,IE
1277478236842375307,7261,card_present,IE
1278377602344458850,7311,card_present,IT
1278866767592980377,5331,card_present,IE
1280480700138434081,8062,card_present,LU
1281966588269595859,5996,card_not_present,GB
1283949486082042862,4112,card_present,MC
1284286184124766518,8651,card_present,JP
1285339422581641689,4225,card_present,MY
1289828829588286745,5047,card_not_present,IE
1293268992648079862,7395,card_not_present,US
1293393360490661178,5944,card_present,CH
1293800877192609079,5997,card_not_present,RU
1294006079439993483,7929,card_present,AE
1294562839924107304,8241,card_present,MC
1295479605599308689,6051,card_present,NO
1296680741988024442,7523,card_present,BM
1298938504158963626,8641,card_present,RS
1301180611548358735,5039,card_present,QA
1302849240086481631,5661,card_not_present,CU
1303766379770772321,7692,card_present,NO
1315411751343808540,1520,card_present,MO
1317084397368671045,5621,card_not_present,HK
1317303416714676087,5551,card_present,PA
1319699201996684976,5192,card_present,LV
1320461357955051499,6051,card_present,KZ
1322765412477628814,2791,card_present,AE
1323804495076467514,7534,card_present,NZ
1325889508448152901,5983,card_not_present,NO
1327322358498632899,1761,card_present,DE
1328195795391692522,8050,card_not_present,CH
1329309455107686914,780,card_not_present,IS
1335476301479782612,7992,card_present,MO
1336055879333891243,5944,card_present,AZ
1337478265098025296,5462,card_present,FR
1338861275696794014,5817,card_present,MT
1340355993893896723,5046,card_present,BN
1343444865597411587,4215,card_present,AT
1344202464770259436,5975,card_present,NL
1348679439217253517,5561,card_present,CL
1349421495651349182,8931,card_present,MC
1349496397073311286,4112,card_present,TR
1353090972910308373,5561,card_present,SI
1354010977673756354,5912,card_present,DK
1354245078325042949,4812,card_not_present,BH
1355460747595731306,5816,card_present,IS
1356381600848765212,5411,card_present,AD
1358371828805422983,7298,card_present,BH
1363061656157905897,5960,card_not_present,LU
1363409773157139406,5137,card_present,JP
1363711857901261041,7549,card_not_present,PR
1364174335065355401,7379,card_present,BE
1367975816409487441,7395,card_not_present,TT
1368206633422395821,5598,card_present,KR
1368858391695682205,8734,card_not_present,CA
1369237551048627294,5309,card_present,NO
1369600023174421693,5971,card_present,QA
1369968624384649312,5812,card_present,MT
1370283145525150790,5462,card_not_present,BE
1370404576505795886,7321,card_present,HK
1371304869031435332,5732,card_present,BS
1371991312422955317,5719,card_present,PL
1372679360259829162,7276,card_present,DZ
1377960301193355258,5532,card_present,FI
1378263136052359057,7993,card_present,US
1378264131417438503,8011,card_present,LU
1378375538315133285,7801,card_present,IS
1380410910245757256,5541,card_not_present,GY
1381652371738577853,4816,card_not_present,SE
1382557947798770197,7394,card_not_present,GH
1384345732213979856,7631,card_present,MT
1385275200774528422,5734,card_present,AW
1386523369633480401,5021,card_not_present,WS
1388298049799712613,8931,card_present,FI
1388518599883050203,8249,card_present,GH
